agency,address,latitude,longitude,county,item,quantity,date,cost
SEASIDE HEIGHTS POLICE DEPT,"116 Sherman Ave #1, Seaside Heights, NJ 08751",39.943747,-74.073834,OCEAN,"TRUCK,UTILITY",1,10/9/14,"$47,023.00 "
SEASIDE HEIGHTS POLICE DEPT,"116 Sherman Ave #1, Seaside Heights, NJ 08751",39.943747,-74.073834,OCEAN,"TRUCK,UTILITY",1,10/9/14,"$41,061.00 "
SEASIDE PARK POLICE DEPT,"1 MUNICIPAL PLAZA, SEASIDE PARK, NJ 08752",39.918673,-74.079094,OCEAN,"GOGGLES,INDUSTRIAL",15,3/20/14,$859.20 
SEASIDE PARK POLICE DEPT,"1 MUNICIPAL PLAZA, SEASIDE PARK, NJ 08752",39.918673,-74.079094,OCEAN,"SIGHT,BORE,OPTICAL",2,9/5/14,"$1,604.00 "
SEASIDE PARK POLICE DEPT,"1 MUNICIPAL PLAZA, SEASIDE PARK, NJ 08752",39.918673,-74.079094,OCEAN,"SIGHT,REFLEX",10,3/20/14,"$3,400.00 "
SEASIDE PARK POLICE DEPT,"1 MUNICIPAL PLAZA, SEASIDE PARK, NJ 08752",39.918673,-74.079094,OCEAN,"TRUCK,UTILITY",1,4/24/14,"$43,376.00 "
SEASIDE PARK POLICE DEPT,"1 MUNICIPAL PLAZA, SEASIDE PARK, NJ 08752",39.918673,-74.079094,OCEAN,"TRUCK,UTILITY",1,3/20/14,"$50,458.00 "
SEASIDE PARK POLICE DEPT,"1 MUNICIPAL PLAZA, SEASIDE PARK, NJ 08752",39.918673,-74.079094,OCEAN,"TRUCK,UTILITY",1,4/24/14,"$50,458.00 "
SHREWSBURY POLICE DEPT,"419 Sycamore Ave, Shrewsbury, NJ 07702",40.324052,-74.0605629,MONMOUTH,"TRUCK,DUMP",1,10/1/14,"$92,489.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,TRUCK TRACTOR,1,2/15/14,"$57,454.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,TRUCK TRACTOR,1,2/15/14,"$75,553.88 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,TRUCK TRACTOR,1,5/7/14,"$75,553.88 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,CARGO",1,2/15/14,"$75,278.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,CARGO",1,2/15/14,"$67,139.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,UTILITY",1,2/15/14,"$41,061.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,UTILITY",1,2/15/14,"$41,061.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,UTILITY",1,2/15/14,"$41,061.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,UTILITY",1,2/15/14,"$50,458.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,UTILITY",1,5/7/14,"$47,023.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,VAN",1,2/15/14,"$111,395.00 "
SPRING LAKE BOROUGH POLICE DEPT,"311 Washington Avenue, Spring Lake NJ 07762",40.15442871,-74.02802114,MONMOUTH,"TRUCK,WRECKER",1,9/26/14,"$168,960.00 "
SPRING LAKE HEIGHTS POLICE DEPT,"555 Brighton Avenue Spring Lake Heights, NJ 07762",40.154805,-74.034977,MONMOUTH,M14 ASSAULT RIFLE,1,4/14/14,$138.00 
SPRING LAKE HEIGHTS POLICE DEPT,"555 Brighton Avenue Spring Lake Heights, NJ 07762",40.154805,-74.034977,MONMOUTH,M14 ASSAULT RIFLE,1,4/14/14,$138.00 
SPRING LAKE HEIGHTS POLICE DEPT,"555 Brighton Avenue Spring Lake Heights, NJ 07762",40.154805,-74.034977,MONMOUTH,M14 ASSAULT RIFLE,1,4/14/14,$138.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M14 ASSAULT RIFLE,1,4/22/14,$138.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M14 ASSAULT RIFLE,1,4/22/14,$138.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M14 ASSAULT RIFLE,1,4/22/14,$138.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M14 ASSAULT RIFLE,1,4/22/14,$138.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M14 ASSAULT RIFLE,1,7/16/12,$138.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
STAFFORD TOWNSHIP POLICE DEPT,"260 E Bay Ave, Manahawkin, NJ 08050",39.69228466,-74.25224373,OCEAN,M16 ASSAULT RIFLE,1,4/22/14,$499.00 
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,BINOCULAR,1,3/30/14,$354.00 
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,BINOCULAR,3,10/2/14,$432.21 
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,BINOCULAR,5,10/16/14,$740.90 
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"GOGGLES,BALLISTIC",45,2/15/14,"$1,973.70 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"SIGHT,REFLEX",5,2/19/14,"$1,700.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"SIGHT,REFLEX",5,3/30/14,"$1,700.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"SIGHT,REFLEX",2,3/30/14,$680.00 
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,TRUCK TRACTOR,4,2/15/14,"$302,215.52 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,CARGO",1,3/31/14,"$67,139.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,DUMP",1,3/8/14,"$196,327.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,DUMP",1,3/8/14,"$196,327.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,DUMP",1,5/5/14,"$211,764.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,LIFT,FORK",1,10/14/14,"$72,370.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,UTILITY",1,2/15/14,"$41,061.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,UTILITY",1,3/27/14,"$50,458.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,UTILITY",1,3/27/14,"$50,458.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,UTILITY",1,2/27/14,"$49,897.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,UTILITY",1,2/27/14,"$49,897.00 "
TINTON FALLS POLICE DEPT,"556 Tinton Ave, Tinton Falls, NJ 07724",40.2982823,-74.0908161,MONMOUTH,"TRUCK,UTILITY",1,2/27/14,"$49,897.00 "
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,11/26/13,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,11/26/13,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,11/26/13,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,11/26/13,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,11/26/13,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,11/26/13,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,11/26/13,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,4/9/14,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,4/9/14,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,4/9/14,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,4/9/14,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,4/9/14,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M14 ASSAULT RIFLE,1,4/9/14,$138.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M16 ASSAULT RIFLE,1,4/9/14,$499.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M16 ASSAULT RIFLE,1,4/9/14,$499.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M16 ASSAULT RIFLE,1,4/9/14,$499.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M16 ASSAULT RIFLE,1,4/9/14,$499.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M16 ASSAULT RIFLE,1,4/9/14,$499.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,M16 ASSAULT RIFLE,1,4/9/14,$499.00 
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,RIOT CONTROL SHIELD,30,11/10/14,"$2,859.60 "
TOMS RIVER TOWNSHIP POLICE DEPT,"255 Oak Ave, Toms River, NJ 08753",39.987298,-74.184456,OCEAN,"TRUCK,UTILITY",1,10/6/14,"$41,061.00 "
TOTOWA POLICE DEPT,"537 Totowa Rd, Totowa, NJ 07512",40.90410098,-74.21816925,PASSAIC,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
TOTOWA POLICE DEPT,"537 Totowa Rd, Totowa, NJ 07512",40.90410098,-74.21816925,PASSAIC,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
TOTOWA POLICE DEPT,"537 Totowa Rd, Totowa, NJ 07512",40.90410098,-74.21816925,PASSAIC,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
TOTOWA POLICE DEPT,"537 Totowa Rd, Totowa, NJ 07512",40.90410098,-74.21816925,PASSAIC,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
TOTOWA POLICE DEPT,"537 Totowa Rd, Totowa, NJ 07512",40.90410098,-74.21816925,PASSAIC,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
TOTOWA POLICE DEPT,"537 Totowa Rd, Totowa, NJ 07512",40.90410098,-74.21816925,PASSAIC,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M14 ASSAULT RIFLE,1,4/18/14,$138.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M14 ASSAULT RIFLE,1,4/18/14,$138.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M14 ASSAULT RIFLE,1,4/18/14,$138.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M14 ASSAULT RIFLE,1,4/18/14,$138.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M14 ASSAULT RIFLE,1,4/18/14,$138.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M14 ASSAULT RIFLE,1,4/18/14,$138.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M14 ASSAULT RIFLE,1,4/18/14,$138.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M14 ASSAULT RIFLE,1,4/18/14,$138.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M16 ASSAULT RIFLE,1,4/18/14,$499.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M16 ASSAULT RIFLE,1,4/18/14,$499.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M16 ASSAULT RIFLE,1,4/18/14,$499.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M16 ASSAULT RIFLE,1,4/18/14,$499.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M16 ASSAULT RIFLE,1,4/18/14,$499.00 
TRENTON POLICE DEPT,"225 N Clinton Ave, Trenton, NJ 08609",40.22711922,-74.75258706,MERCER,M16 ASSAULT RIFLE,1,4/18/14,$499.00 
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,BINOCULAR,2,10/30/14,"$13,718.40 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"GOGGLES,SUN,WIND AND DUST",12,8/20/14,$293.28 
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"SIGHT,REFLEX",1,7/31/14,$340.00 
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"SIGHT,REFLEX",10,8/20/14,"$3,400.00 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"SIGHT,REFLEX",9,8/27/14,"$3,060.00 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,TRUCK TRACTOR,1,9/18/14,"$166,223.00 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,TRUCK TRACTOR,1,9/18/14,"$166,223.00 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"TRUCK,CARGO",1,10/17/14,$100.00 
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"TRUCK,CARGO",1,8/7/14,"$67,139.00 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"TRUCK,HAND",1,10/17/14,"$6,228.88 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"TRUCK,HAND",1,10/17/14,"$6,228.88 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"TRUCK,LIFT,FORK",1,8/7/14,"$72,370.00 "
UNION BEACH POLICE,"650 Poole Ave #1, Union Beach, NJ 07735",40.439211,-74.178948,MONMOUTH,"TRUCK,UTILITY",1,9/3/14,"$41,061.00 "
UNION COUNTY PROSECUTOR'S OFFICE,"32 Rahway Ave, Elizabeth, NJ 07202",40.6618156,-74.216587,UNION,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
UNION COUNTY PROSECUTOR'S OFFICE,"32 Rahway Ave, Elizabeth, NJ 07202",40.6618156,-74.216587,UNION,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
UNION COUNTY PROSECUTOR'S OFFICE,"32 Rahway Ave, Elizabeth, NJ 07202",40.6618156,-74.216587,UNION,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
UNION COUNTY PROSECUTOR'S OFFICE,"32 Rahway Ave, Elizabeth, NJ 07202",40.6618156,-74.216587,UNION,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
UNION COUNTY PROSECUTOR'S OFFICE,"32 Rahway Ave, Elizabeth, NJ 07202",40.6618156,-74.216587,UNION,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
UNION COUNTY PROSECUTOR'S OFFICE,"32 Rahway Ave, Elizabeth, NJ 07202",40.6618156,-74.216587,UNION,M16 ASSAULT RIFLE,1,4/24/14,$499.00 
UNION TOWNSHIP POLICE DEPT,"981 Caldwell Ave, Union, NJ 07083",40.69738952,-74.27693668,UNION,BINOCULAR,10,10/31/14,"$1,440.70 "
UNION TOWNSHIP POLICE DEPT,"981 Caldwell Ave, Union, NJ 07083",40.69738952,-74.27693668,UNION,"BINOCULAR,NIGHT VISION",1,7/29/14,"$8,089.57 "
UNION TOWNSHIP POLICE DEPT,"981 Caldwell Ave, Union, NJ 07083",40.69738952,-74.27693668,UNION,"GOGGLES,INDUSTRIAL",30,8/25/14,"$1,718.40 "
UNION TOWNSHIP POLICE DEPT,"981 Caldwell Ave, Union, NJ 07083",40.69738952,-74.27693668,UNION,"SIGHT,REFLEX",10,9/11/14,"$3,400.00 "
UNION TOWNSHIP POLICE DEPT,"981 Caldwell Ave, Union, NJ 07083",40.69738952,-74.27693668,UNION,TRUCK TRACTOR,1,9/26/14,"$75,553.88 "
UNION TOWNSHIP POLICE DEPT,"981 Caldwell Ave, Union, NJ 07083",40.69738952,-74.27693668,UNION,"TRUCK,CARGO",1,8/28/14,"$72,040.00 "
UNION TOWNSHIP POLICE DEPT,"981 Caldwell Ave, Union, NJ 07083",40.69738952,-74.27693668,UNION,"TRUCK,DUMP",1,10/31/14,"$37,452.00 "
UNION TOWNSHIP POLICE DEPT,"981 Caldwell Ave, Union, NJ 07083",40.69738952,-74.27693668,UNION,"TRUCK,WRECKER",1,8/28/14,"$168,960.00 "
UPPER SADDLE RIVER POLICE DEPT,"368 W Saddle River Rd, Upper Saddle River, NJ 07458",41.071171,-74.0985999,BERGEN,"TRUCK,CARGO",1,9/12/14,"$70,613.00 "
UPPER SADDLE RIVER POLICE DEPT,"368 W Saddle River Rd, Upper Saddle River, NJ 07458",41.071171,-74.0985999,BERGEN,"TRUCK,LIFT,FORK",1,9/26/14,"$72,370.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,TRUCK TRACTOR,1,4/18/14,"$57,454.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,TRUCK TRACTOR,1,4/18/14,"$75,553.88 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,CARGO",1,4/16/14,"$11,614.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,CARGO",1,4/18/14,"$119,265.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,LIFT,FORK",1,2/19/14,"$10,584.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,MAINTENANCE",1,4/18/14,"$70,280.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,UTILITY",1,4/18/14,"$50,458.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,UTILITY",1,2/21/14,"$56,762.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,UTILITY",1,4/20/14,"$41,061.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,UTILITY",1,4/20/14,"$41,447.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,UTILITY",1,4/20/14,"$41,447.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,UTILITY",1,4/20/14,"$43,376.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,VAN",1,4/18/14,"$124,607.00 "
WALL TOWNSHIP POLICE DEPT,"2700 Allaire Rd, Wall Township, NJ 07719",40.153363,-74.0713021,MONMOUTH,"TRUCK,VAN",1,4/18/14,"$124,607.00 "
WASHINGTON TWP POLICE DEPT,"1 McClure Dr, Sewell, NJ 08080",39.744377,-75.081304,GLOUCESTER,M14 ASSAULT RIFLE,1,4/22/14,$138.00 
